Id;nom_source;nom_ldd;id_origin;auteur_in;annee_init;date_obs;confidenti;typo_ppale;typo_secon;fonction;commentair;financemen;cd_insee;commune;X_L93;Y_L93;maj_date;maj_auteur;maj_commen;prefixe;x;y
10280;MNE;;;PIGELET Claire;2016;04/08/2016;;Forêt/Boisement;;Biodiversité;Programme de creusement de MNE (projet TVB);;55328;Maxey-sur-Vaise;895656;6826711;;;;;5.64950323;48.51109620
10281;MNE;;;PIGELET Claire;2016;04/08/2016;;Forêt/Boisement;;Biodiversité;Programme de creusement de MNE (projet TVB);;55328;Maxey-sur-Vaise;895671;6826687;;;;;5.64969157;48.51088232
10282;MNE;;;PIGELET Claire;2016;04/08/2016;;Forêt/Boisement;;Biodiversité;Programme de creusement de MNE (projet TVB);;55328;Maxey-sur-Vaise;895778;6826824;;;;;5.65119825;48.51207651
10283;MNE;;;PIGELET Claire;2016;04/08/2016;;Forêt/Boisement;;Biodiversité;Programme de creusement de MNE (projet TVB);;55328;Maxey-sur-Vaise;895839;6826842;;;;;5.65203231;48.51221910
10284;MNE;;;PIGELET Claire;2016;04/08/2016;;Forêt/Boisement;;Biodiversité;Programme de creusement de MNE (projet TVB);;55328;Maxey-sur-Vaise;895810;6826872;;;;;5.65165564;48.51250427
10285;MNE;;;PIGELET Claire;2016;04/08/2016;;Forêt/Boisement;;Biodiversité;Programme de creusement de MNE (projet TVB);;55328;Maxey-sur-Vaise;895782;6826885;;;;;5.65127897;48.51262904
10234;CEN Lorraine;;;AUMAITRE Damien;2015;08/12/2015;;Prairie;;Non renseigné;"Talus boisé; berges+- abruptes";;54041;Bagneux;911332;6832524;;;;;5.86445407;48.55843953
8737;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;Existe PA 2012;;54143;Crépey;919954;6828213;;;;;5.97900531;48.51681126
8216;Commission Reptiles Amphibiens;base CRA 05-05-2014;17918;LEG C.;2013;16/05/2013;;Forêt/Boisement;;Non renseigné;;;54146;Crézilles;914802;6835008;;;;;5.91268781;48.57962577
8219;Commission Reptiles Amphibiens;base CRA 05-05-2014;;LEG C.;2013;16/04/2013;;Disparue;;Non renseigné;;;54405;Ochey;918003;6837320;04/05/2017;BRACH Mallaurie;MB : disparue car retournement;;5.95722625;48.59933848
9115;CEN Lorraine;;;MORI Quentin;2019;01/01/2019;;Culture;;Non renseigné;;;54019;Ansauville;908184;6860560;31/10/2019;MORI Quentin;Vérification terrain Floragis;;5.83546846;48.81146537
9935;;;;GAUTHIER Bernard;2015;10/01/2015;;Forêt/Boisement;;Non renseigné;;;54160;Domèvre-en-Haye;914287;6860199;;;;;5.91833096;48.80622251
9936;;;;GAUTHIER Bernard;2015;10/01/2015;;Forêt/Boisement;;Non renseigné;;;54160;Domèvre-en-Haye;914739;6860342;;;;;5.92455041;48.80735741
9937;;;;GAUTHIER Bernard;2015;10/01/2015;;Forêt/Boisement;;Non renseigné;;;54160;Domèvre-en-Haye;914698;6860309;;;;;5.92397041;48.80707371
9938;;;;GAUTHIER Bernard;2015;10/01/2015;;Forêt/Boisement;;Non renseigné;;;54160;Domèvre-en-Haye;914295;6860282;;;;;5.91848560;48.80696481
9939;;;;GAUTHIER Bernard;2015;10/01/2015;;Forêt/Boisement;;Non renseigné;;;54160;Domèvre-en-Haye;914034;6860384;;;;;5.91498261;48.80796469
9023;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;Existe PA 2012;;54223;Germiny;921432;6830405;;;;;6.00013136;48.53601431
8738;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;Existe PA 2012;;54586;Viterne;922914;6835598;;;;;6.02289005;48.58218455
9024;CEN Lorraine;;;AUMAITRE Damien;2010;05/05/2010;;Carrière/Gravière;;Non renseigné;;;54429;Pierreville;929231;6832053;10/07/2018;AUMAITRE Damien;Recalage;;6.10656920;48.54811583
8755;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54364;Méréville;932171;6837536;;;;;6.14934087;48.59635313
8756;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54364;Méréville;931910;6837742;;;;;6.14591658;48.59829370
9003;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54062;Benney;938505;6829830;;;;;6.23088501;48.52478847
9004;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54062;Benney;939087;6828032;;;;;6.23776318;48.50840957
9102;CEN Lorraine;;;AUMAITRE Damien;2015;03/04/2015;;Prairie;;Abreuvoir;Clôturée;;54062;Benney;939816;6828757;;;;;6.24792114;48.51466898
10013;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54527;Tonnoy;940842;6831790;;;;;6.26360814;48.54154428
10014;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54527;Tonnoy;938559;6833184;;;;;6.23346972;48.55491391
8765;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54508;Sivry;935831;6863915;;;;;6.21348369;48.83209609
8766;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54508;Sivry;935554;6863937;;;;;6.20972442;48.83239870
8767;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54508;Sivry;935134;6863459;;;;;6.20374350;48.82825585
8764;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54372;Moivrons;938878;6863598;;;;;6.25478341;48.82812357
8859;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54200;Flirey;908003;6868134;;;;;5.83672498;48.87961086
9913;;;;;0;1899-12-30;;Disparue;;Non renseigné;;;55232;Harville;899423;6892052;;;;;5.73106416;49.09725447
9914;;;;;0;11/02/2016;;Mare à confirmer;;Non renseigné;visible PA 2012;;55232;Harville;899316;6891943;;;;;5.72947729;49.09624890
9068;;;;;0;11/02/2016;;Mare à confirmer;;Non renseigné;visible PA 2012;;55072;Braquis;891936;6898562;;;;;5.63166613;49.15796955
8491;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;55400;Parfondrupt;898092;6899262;;;;;5.71623936;49.16245756
8493;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;55400;Parfondrupt;897043;6897401;;;;;5.70100496;49.14605627
9916;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;55400;Parfondrupt;899366;6897182;;;;;5.73270799;49.14337384
9917;;;;;0;1899-12-30;;Disparue;;Non renseigné;;;55400;Parfondrupt;899326;6897785;;;;;5.73245129;49.14879984
8823;CG 54;"CG 54; Schéma des ENS";10667;VECRIN STABLO MP.;2009;01/01/2009;;Prairie;;Non renseigné;Typologie : RPG 2012;;54213;Friauville;906137;6896871;;;;;5.82529460;49.13843453
8824;CG 54;"CG 54; Schéma des ENS";10664;VECRIN STABLO MP.;2009;01/01/2016;;Prairie;;Non renseigné;Enquête mares communales - Confirmation par la Mairie;;54213;Friauville;906408;6896936;;;;;5.82903820;49.13890932
8825;CG 54;"CG 54; Schéma des ENS";10504;VECRIN STABLO MP.;2009;01/01/2009;;Prairie;;Non renseigné;Typologie : RPG 2012;;54213;Friauville;906560;6897190;;;;;5.83125044;49.14115812
8826;CG 54;"CG 54; Schéma des ENS";10534;VECRIN STABLO MP.;2009;01/01/2009;;Prairie;;Non renseigné;Typologie : RPG 2012;;54213;Friauville;905638;6896919;;;;;5.81904732;49.13915691
10220;Etude ENS Friauville;;;"PICHENOT Julian; GAILLARD Mathieu";2013;;;Culture;;Non renseigné;Enquête mares communales - Confirmation par la Mairie - Ancienne mare abreuvoir;;54213;Friauville;907230;6896628;;;;;5.84014635;49.13589322
8768;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54474;Sainte-Geneviève;929687;6867919;;;;;6.13201724;48.87029194
8777;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57652;Sillegny;931063;6881324;;;;;6.15806992;48.99024849
8778;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57652;Sillegny;931349;6880823;;;;;6.16170096;48.98564955
10119;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57652;Sillegny;931576;6882416;;;;;6.16566152;48.99988456
10109;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57212;Féy;926158;6885452;;;;;6.09330357;49.02908551
10110;CEN Lorraine;;;AUMAITRE Damien;2016;14/09/2016;;Jardin/Urbain/Milieu anthropisé;;Agrément/Loisirs;;;57212;Féy;927334;6885810;15/09/2016;MORI Quentin;;;6.10956608;49.03188861
10111;CEN Lorraine;Photointerprétation;;UNREIN Emmanuelle;2018;;;Erreur d'interprétation;;Non renseigné;;;57146;Coin-lès-Cuvry;928073;6884941;14/05/2018;UNREIN Emmanuelle;Doute bassin agricole;;6.11919074;49.02382251
10112;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57146;Coin-lès-Cuvry;928669;6884846;;;;;6.12728181;49.02275614
8779;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57547;Pommérieux;931988;6881355;;;;;6.17071464;48.99019652
10118;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57547;Pommérieux;932746;6882337;11/05/2018;UNREIN Emmanuelle;Invisible ortho2015 et sat2018 donnée scan 25;;6.18160658;48.99874362
10126;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57075;Beux;942102;6882483;14/05/2018;UNREIN Emmanuelle;14/05/2018;;6.30943288;48.99659858
10127;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57075;Beux;942907;6883074;;;;;6.32076088;49.00160625
10128;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57075;Beux;942875;6883170;;;;;6.32037913;49.00248171
10240;METZ METROPOLE;;;DESCAMPS Coraline;2015;29/10/2015;;Prairie;;Non renseigné;Pâture à chevaux;;57396;Lessy;926284;6896062;;;;;6.10071528;49.12436435
10117;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57552;Pouilly;932500;6889335;;;;;6.18210085;49.06171317
9012;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54461;Romain;947937;6829408;;;;;6.35825949;48.51746008
8234;CEN Lorraine;base CRA 05-05-2014;16764;AUMAITRE Damien;2013;13/08/2013;;Friche;;Non renseigné;;;54462;Rosières-aux-Salines;947753;6838377;;;;;6.36093910;48.59813538
9116;CEN Lorraine;;;AUMAITRE Damien;2012;20/06/2012;;Carrière/Gravière;;Non renseigné;;;54462;Rosières-aux-Salines;948156;6838153;10/07/2018;AUMAITRE Damien;Recalage;;6.36617710;48.59597283
9117;CEN Lorraine;;;AUMAITRE Damien;2008;25/04/2008;;Carrière/Gravière;;Non renseigné;;;54462;Rosières-aux-Salines;948196;6838229;10/07/2018;AUMAITRE Damien;Recalage;;6.36692244;48.59664200
10288;AERM;;;FERNANDEZ Jean-Marie;2016;;;Jardin/Urbain/Milieu anthropisé;;Epuration;Mare en sortie de STEP;;54173;Drouville;950653;6847141;;;;;6.40535527;48.67577722
9924;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54335;Maixe;953512;6843916;;;;;6.44224235;48.64568078
9925;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54335;Maixe;953762;6843258;;;;;6.44523636;48.63967173
9921;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54083;Bonviller;956871;6841776;;;;;6.48650545;48.62513053
8230;Commission Reptiles Amphibiens;base CRA 05-05-2014;18102;BRO S.;2013;24/05/2013;;Prairie;;Non renseigné;;;54206;Fraimbois;962522;6832908;;;;;6.55768660;48.54316827
8832;CG 54;"CG 54; Schéma des ENS";12.27;ESOPE;2005;01/01/2005;;Forêt/Boisement;;Non renseigné;;;54125;Chenevières;968349;6829886;;;;;6.63466377;48.51362484
8827;CG 54;"CG 54; Schéma des ENS";12803;ESOPE;2005;01/01/2005;;Prairie;;Non renseigné;Typologie : RPG 2012;;54472;Saint-Clément;965990;6830533;;;;;6.60315495;48.52041039
8828;CG 54;"CG 54; Schéma des ENS";11840;ESOPE;2005;01/01/2005;;Prairie;;Non renseigné;Typologie : RPG 2012;;54472;Saint-Clément;965890;6830509;;;;;6.60178081;48.52023865
8829;CG 54;"CG 54; Schéma des ENS";11849;ESOPE;2005;01/01/2005;;Prairie;;Non renseigné;Typologie : RPG 2012;;54472;Saint-Clément;966634;6830427;;;;;6.61180393;48.51919767
9922;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54445;Raville-sur-Sânon;957400;6844617;;;;;6.49539123;48.65044504
9923;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54445;Raville-sur-Sânon;957404;6844574;;;;;6.49541934;48.65005255
9931;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54445;Raville-sur-Sânon;959101;6845620;;;;;6.51906198;48.65877598
9926;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54026;Athienville;956486;6851500;;;;;6.48711364;48.71265422
9927;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54026;Athienville;956923;6850739;;;;;6.49259268;48.70564335
9928;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54026;Athienville;956250;6852091;;;;;6.48426260;48.71806469
10139;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57381;Laneuveville-en-Saulnois;952125;6869948;;;;;6.43881995;48.88013593
8474;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54556;Vého;973434;6839545;;;;;6.70957070;48.59828879
10084;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54030;Autrepierre;980647;6840322;;;;;6.80778408;48.60218919
8645;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54421;Petitmont;990818;6835401;;;;;6.94222816;48.55348371
8643;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54129;Cirey-sur-Vezouze;989584;6839932;;;;;6.92859123;48.59474836
8644;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54129;Cirey-sur-Vezouze;990400;6838717;;;;;6.93882283;48.58346710
10083;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;54129;Cirey-sur-Vezouze;988524;6840155;;;;;6.91437321;48.59722102
8469;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57044;Azoudange;981436;6852858;;;;;6.82671802;48.71446799
8470;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57044;Azoudange;981340;6852790;;;;;6.82535906;48.71389837
8471;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57044;Azoudange;980926;6852548;;;;;6.81958244;48.71190528
8464;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57664;Tarquimpol;976860;6859576;;;;;6.76894970;48.77680186
8465;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57664;Tarquimpol;977082;6859358;;;;;6.77182661;48.77474360
8466;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57664;Tarquimpol;977717;6859315;;;;;6.78041859;48.77408464
10247;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57272;Guermange;978446;6861992;;;;;6.79208235;48.79781882
10248;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57272;Guermange;979432;6862257;;;;;6.80566347;48.79977293
10249;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57272;Guermange;979519;6861635;;;;;6.80643764;48.79415488
8638;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57181;Domnom-lès-Dieuze;980156;6868781;;;;;6.81980641;48.85806782
10138;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57171;Delme;949241;6870711;24/04/2018;UNREIN Emmanuelle;Doute petit étang 700m²;;6.39997811;48.88811400
10134;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57472;Moncheux;944782;6878477;;;;;6.34370677;48.95960000
10137;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57045;Bacourt;949519;6875159;;;;;6.40637605;48.92796742
8238;;;;;0;1899-12-30;;Disparue;;Non renseigné;Photo aérienne 2012 GEOPORTAIL;;57220;Flocourt;949711;6881160;;;;;6.41254034;48.98180395
8239;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57220;Flocourt;949785;6880854;;;;;6.41336270;48.97902366
10133;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57057;Béchy;947354;6882742;;;;;6.38128486;48.99692717
10130;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57037;Aube;943883;6885777;11/05/2018;UNREIN Emmanuelle;Doute connexion réseau hudro;;6.33564419;49.02552548
10131;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57037;Aube;943929;6885761;;;;;6.33626454;49.02536154
10132;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57037;Aube;944029;6885802;;;;;6.33765546;49.02568825
8992;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57692;Vannecourt;960897;6869785;03/05/2018;UNREIN Emmanuelle;Recalage ortho2015;;6.55811370;48.87483567
8943;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57430;Mainvillers;960254;6885809;;;;;6.55928299;49.01938350
8258;CEREMA;;AK1;CEREMA;2011;30/05/2017;;Prairie;;Non renseigné;Vue police préventive AFB;;57297;Harprich;969006;6882853;21/11/2017;MORI Quentin;KEYSER Mathieu - Code AFB - 57340-69;;6.67692443;48.98922732
8259;CEREMA;;B8;CEREMA;2011;30/06/2017;;Prairie;;Non renseigné;Vue police préventive AFB;;57297;Harprich;969164;6882298;22/11/2017;MORI Quentin;KEYSER Mathieu - Code AFB - 57340-101;;6.67873355;48.98418027
8781;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57190;Elvange;958159;6889058;;;;;6.53266193;49.04941635
8945;NEOMYS;"NEOMYS; 2014; Suivi des populations d'amphibiens sur le site ""ferme de Bellevue"" à Créhange";;PITOORS Julie;2014;03/07/2014;;Prairie;;Abreuvoir;Piétinée;;57159;Créhange;960797;6886979;;;;;6.56848996;49.02949286
8946;NEOMYS;"NEOMYS; 2014; Suivi des populations d'amphibiens sur le site ""ferme de Bellevue"" à Créhange";;PITOORS Julie;2014;03/07/2014;;Jardin/Urbain/Milieu anthropisé;;Non renseigné;Bétonnée;;57159;Créhange;960762;6887026;23/05/2018;UNREIN Emmanuelle;Invisible ortho2015 et sat2018;;6.56763353;49.03001083
8947;NEOMYS;"NEOMYS; 2014; Suivi des populations d'amphibiens sur le site ""ferme de Bellevue"" à Créhange";;PITOORS Julie;2014;03/07/2014;;Prairie;;Non renseigné;Convention propriétaire/CEN/NEOMYS;;57159;Créhange;960820;6886922;;;;;6.56859424;49.02986981
8991;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57714;Haute-Vigneulles;960528;6894952;;;;;6.56866837;49.10139711
8630;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;Existe encore PA 2012;;57098;Bourgaltroff;976908;6870936;;;;;6.77699345;48.87882742
8640;;;;;0;1899-12-30;;Mare à confirmer;;Non renseigné;;;57098;Bourgaltroff;976545;6869590;03/05/2018;UNREIN Emmanuelle;Recalage ortho2015;;6.77092083;48.86691183
8428;CEREMA;;;CEREMA;2011;;;Disparue;;Non renseigné;Depuis 1950;;57063;Bérig-Vintrange;969730;6882348;;;;;6.68648136;48.98438787
8429;CEREMA;;;CEREMA;2011;;;Disparue;;Non renseigné;Depuis 1950;;57063;Bérig-Vintrange;969632;6882242;;;;;6.68508063;48.98347943
8430;AFB;Police préventive;57660-55;KEYSER Mathieu;2017;21/04/2017;;Prairie;;Non renseigné;Vue police préventive AFB - Depuis 1950;;57063;Bérig-Vintrange;969539;6881250;21/11/2017;MORI Quentin;;;6.68318191;48.97460331
8431;AFB;Police préventive;57660-551;KEYSER Mathieu;2017;21/04/2017;;Prairie;;Non renseigné;Vue police préventive AFB;;57063;Bérig-Vintrange;969377;6881163;;;;;6.68092046;48.97389410
